ds,n_clients,T2M,T2MDEW,T2MWET,QV2M,RH2M,PS,WS2M,WD2M,WS10M,WD10M
2018-01-22 16:00:00,28,13.57,11.23,12.4,8.3,85.69,100.29,2.21,268.38,3.32,268.38
2018-01-22 17:00:00,62,12.44,10.74,11.59,8.06,89.31,100.33,1.92,263.22,3.13,262.84
2018-01-22 18:00:00,68,12.12,10.46,11.3,7.87,89.44,100.37,1.84,257.26,3.05,256.53
2018-01-22 19:00:00,99,11.8,10.09,10.95,7.69,89.19,100.39,1.79,251.17,3.01,250.11
2018-01-22 20:00:00,107,11.5,9.7,10.6,7.51,88.69,100.39,1.75,246.3,2.95,244.93
2018-01-22 21:00:00,40,11.35,9.43,10.39,7.39,87.94,100.38,1.74,242.4,2.94,240.58
2018-01-23 09:00:00,58,11.39,7.51,9.44,6.47,77.06,100.37,3.48,207.08,4.66,206.48
2018-01-23 10:00:00,100,13.15,7.96,10.55,6.65,70.69,100.37,2.95,211.93,3.85,211.56
2018-01-23 11:00:00,133,14.8,8.46,11.62,6.9,65.75,100.33,1.84,236.78,2.42,236.57
2018-01-23 12:00:00,141,15.55,8.37,11.95,6.84,62.25,100.26,1.45,264.44,1.9,264.34
2018-01-23 13:00:00,186,15.83,8.38,12.1,6.84,61.25,100.2,1.3,292.57,1.72,292.38
2018-01-23 14:00:00,128,15.73,8.59,12.16,6.96,62.5,100.18,1.35,318.75,1.84,318.79
2018-01-23 15:00:00,61,14.9,9.44,12.17,7.39,69.75,100.19,1.42,343.06,2.08,343.61
2018-01-23 16:00:00,32,12.65,9.98,11.32,7.63,83.75,100.23,1.12,5.19,1.96,5.96
2018-01-23 17:00:00,40,10.97,8.65,9.81,6.96,85.5,100.26,1.1,42.11,1.71,40.74
2018-01-23 18:00:00,69,10.3,8.58,9.44,6.96,89.0,100.28,1.23,101.31,1.88,101.26
2018-01-23 19:00:00,95,9.58,8.37,8.98,6.84,92.12,100.27,1.65,136.92,2.64,137.4
2018-01-23 20:00:00,99,9.32,7.8,8.56,6.59,90.19,100.21,1.87,157.93,3.07,159.44
2018-01-23 21:00:00,35,9.19,7.1,8.14,6.29,86.88,100.15,1.89,170.5,3.15,173.02
2018-01-24 09:00:00,70,10.18,3.83,7.01,5.07,64.88,99.71,5.37,196.56,7.24,196.42
2018-01-24 10:00:00,102,12.48,4.4,8.44,5.25,57.88,99.69,4.67,202.19,6.25,202.04
2018-01-24 11:00:00,148,14.49,4.69,9.58,5.37,51.75,99.65,4.46,213.13,6.03,213.05
2018-01-24 12:00:00,181,15.56,5.61,10.58,5.74,51.56,99.57,4.03,222.72,5.52,222.7
2018-01-24 13:00:00,188,16.02,6.58,11.3,6.1,53.62,99.48,3.63,227.7,5.08,227.62
2018-01-24 14:00:00,125,16.01,7.63,11.82,6.59,57.62,99.45,3.27,230.72,4.67,230.64
2018-01-24 15:00:00,54,15.25,9.16,12.21,7.26,66.94,99.44,2.44,231.51,3.65,231.17
2018-01-24 16:00:00,27,13.39,9.27,11.33,7.32,76.06,99.42,1.95,227.43,3.28,226.16
2018-01-24 17:00:00,40,12.09,8.39,10.24,6.9,78.06,99.41,2.03,218.9,3.48,217.33
2018-01-24 18:00:00,86,11.82,8.07,9.94,6.77,77.81,99.4,2.25,212.26,3.7,210.9
2018-01-24 19:00:00,98,11.51,7.9,9.7,6.71,78.5,99.38,2.39,210.16,3.8,208.78
2018-01-24 20:00:00,112,11.24,7.91,9.58,6.71,80.0,99.36,2.32,211.23,3.63,209.65
2018-01-24 21:00:00,24,10.88,8.0,9.44,6.77,82.5,99.33,2.09,211.07,3.31,208.8
2018-01-25 09:00:00,66,8.45,7.14,7.8,6.35,91.31,99.18,4.28,272.3,5.65,271.66
2018-01-25 10:00:00,85,8.4,7.03,7.72,6.29,90.94,99.24,4.68,276.32,6.17,275.88
2018-01-25 11:00:00,149,8.5,6.94,7.73,6.29,89.81,99.25,5.0,284.95,6.59,284.63
2018-01-25 12:00:00,165,8.41,6.82,7.62,6.23,89.5,99.24,5.32,294.72,7.05,294.61
2018-01-25 13:00:00,188,8.11,6.38,7.25,6.04,88.75,99.22,5.75,300.3,7.64,300.13
2018-01-25 14:00:00,119,7.98,5.74,6.86,5.8,85.62,99.28,5.62,297.92,7.47,297.74
2018-01-25 15:00:00,63,8.08,5.33,6.7,5.62,82.69,99.34,4.89,293.86,6.48,293.51
2018-01-25 16:00:00,21,7.83,5.21,6.52,5.55,83.38,99.39,3.75,289.08,5.03,288.55
2018-01-25 17:00:00,38,6.77,4.57,5.67,5.31,85.75,99.43,3.24,286.51,4.55,285.73
2018-01-25 18:00:00,66,6.48,4.43,5.46,5.25,86.62,99.5,3.52,284.38,4.94,283.9
2018-01-25 19:00:00,76,6.42,4.56,5.49,5.31,87.81,99.55,3.83,280.69,5.28,280.31
2018-01-25 20:00:00,76,6.66,4.9,5.78,5.43,88.44,99.59,4.07,274.85,5.51,274.39
2018-01-25 21:00:00,31,6.77,5.15,5.96,5.49,89.31,99.61,4.37,269.39,5.87,268.86
2018-01-26 08:00:00,1,7.69,6.22,6.96,5.92,90.25,100.03,4.53,301.47,6.05,301.0
2018-01-26 09:00:00,54,7.96,6.61,7.29,6.1,91.0,100.1,4.64,303.66,6.16,303.15
2018-01-26 10:00:00,102,8.38,6.85,7.62,6.16,89.94,100.18,4.85,309.51,6.45,309.1
2018-01-26 11:00:00,119,8.87,6.88,7.88,6.16,87.19,100.24,5.2,315.36,6.94,315.14
2018-01-26 12:00:00,167,9.38,6.74,8.06,6.1,83.44,100.24,5.42,319.38,7.22,319.12
2018-01-26 13:00:00,192,9.59,6.42,8.01,5.98,80.44,100.22,5.32,321.98,7.07,321.82
2018-01-26 14:00:00,122,9.7,6.12,7.91,5.86,78.25,100.2,5.04,324.14,6.69,323.97
2018-01-26 15:00:00,54,9.57,6.09,7.83,5.86,78.81,100.25,4.82,324.43,6.41,324.28
2018-01-26 16:00:00,42,8.83,6.28,7.55,5.92,83.88,100.32,4.14,323.22,5.54,322.9
2018-01-26 17:00:00,50,8.62,6.47,7.55,5.98,86.25,100.39,4.08,323.09,5.49,322.69
2018-01-26 18:00:00,74,8.61,6.52,7.57,6.04,86.62,100.48,4.05,325.54,5.44,325.24
2018-01-26 19:00:00,91,8.46,6.4,7.43,5.98,86.69,100.55,3.75,328.73,5.06,328.52
2018-01-26 20:00:00,73,8.21,6.14,7.17,5.86,86.62,100.61,3.53,332.7,4.79,332.39
2018-01-26 21:00:00,36,7.78,5.85,6.82,5.74,87.44,100.67,3.36,334.39,4.64,334.13
2018-01-27 08:00:00,1,7.6,6.19,6.9,5.86,90.62,100.96,2.02,330.26,2.83,329.33
2018-01-27 09:00:00,59,8.51,6.42,7.47,5.92,86.5,101.02,2.44,324.53,3.16,324.07
2018-01-27 10:00:00,108,8.88,6.3,7.59,5.86,83.69,101.07,2.32,317.05,2.89,316.97
2018-01-27 11:00:00,126,9.25,6.24,7.74,5.86,81.38,101.06,2.06,308.69,2.49,308.63
2018-01-27 12:00:00,180,9.49,5.97,7.73,5.74,78.5,101.02,1.76,302.49,2.09,302.5
2018-01-27 13:00:00,178,9.79,5.65,7.72,5.62,75.31,100.96,1.42,296.85,1.66,297.17
2018-01-27 14:00:00,136,10.03,5.44,7.73,5.55,73.06,100.92,1.05,294.66,1.22,295.08
2018-01-27 15:00:00,86,9.86,5.31,7.58,5.49,73.25,100.92,0.84,295.85,0.97,296.15
2018-01-27 16:00:00,38,9.05,6.03,7.54,5.8,81.31,100.96,0.57,290.92,0.72,290.19
2018-01-27 17:00:00,42,8.26,5.51,6.88,5.62,82.81,101.01,0.29,251.08,0.37,245.06
2018-01-27 18:00:00,42,7.8,5.52,6.66,5.62,85.44,101.05,0.51,180.88,0.72,180.62
2018-01-27 19:00:00,57,7.28,5.43,6.35,5.55,88.0,101.09,0.82,170.09,1.2,171.03
2018-01-27 20:00:00,69,6.79,5.02,5.9,5.37,88.56,101.13,1.1,162.72,1.62,163.49
2018-01-27 21:00:00,31,6.29,4.54,5.41,5.19,88.62,101.14,1.41,159.56,2.07,160.4
2018-01-29 09:00:00,85,10.11,4.83,7.48,5.31,69.75,101.16,1.63,227.52,2.22,228.28
2018-01-29 10:00:00,103,11.7,5.06,8.38,5.43,63.69,101.17,1.19,231.11,1.47,231.67
2018-01-29 11:00:00,141,13.03,4.87,8.95,5.31,57.56,101.14,0.69,258.31,0.84,258.69
2018-01-29 12:00:00,151,13.66,4.95,9.3,5.37,55.62,101.05,0.65,314.03,0.78,312.97
2018-01-29 13:00:00,164,13.83,5.23,9.54,5.49,56.12,100.95,0.73,346.41,0.87,345.47
2018-01-29 14:00:00,151,13.65,5.33,9.49,5.55,57.25,100.88,0.77,7.56,0.92,6.82
2018-01-29 15:00:00,60,13.1,5.56,9.33,5.62,60.25,100.83,0.82,27.3,0.97,26.77
2018-01-29 16:00:00,33,11.72,6.16,8.94,5.86,68.81,100.8,0.96,40.04,1.23,39.57
2018-01-29 17:00:00,47,9.98,5.25,7.61,5.49,72.56,100.83,1.2,47.9,1.54,48.08
2018-01-29 18:00:00,71,9.21,5.76,7.49,5.68,79.12,100.88,1.28,53.2,1.65,54.05
2018-01-29 19:00:00,103,8.61,6.28,7.44,5.92,85.38,100.94,1.31,56.4,1.69,57.63
2018-01-29 20:00:00,101,7.88,6.68,7.28,6.04,92.06,100.97,1.35,62.1,1.76,63.43
2018-01-29 21:00:00,43,7.51,6.98,7.24,6.16,96.31,100.99,1.51,73.44,1.99,74.76
2018-01-30 09:00:00,73,9.58,4.66,7.12,5.31,71.75,100.57,1.86,91.2,2.31,92.33
2018-01-30 10:00:00,104,10.54,5.19,7.87,5.49,69.56,100.55,2.25,84.01,2.7,84.19
2018-01-30 11:00:00,140,11.23,5.59,8.41,5.68,68.25,100.52,2.36,75.64,2.84,75.51
2018-01-30 12:00:00,184,11.48,5.97,8.73,5.8,68.81,100.43,2.42,69.23,2.92,68.8
2018-01-30 13:00:00,210,11.4,6.29,8.85,5.92,70.69,100.35,2.45,64.25,2.97,63.77
2018-01-30 14:00:00,141,11.03,6.48,8.76,5.98,73.38,100.29,2.45,63.43,2.99,62.76
2018-01-30 15:00:00,67,10.39,6.51,8.45,6.04,76.75,100.26,2.34,67.03,2.9,66.54
2018-01-30 16:00:00,30,8.9,6.83,7.87,6.16,86.69,100.25,1.7,72.06,2.38,71.62
2018-01-30 17:00:00,23,7.1,6.12,6.61,5.86,93.38,100.25,1.78,80.37,2.6,80.48
2018-01-30 18:00:00,48,6.72,6.12,6.42,5.86,95.88,100.26,1.77,95.81,2.54,97.26
2018-01-30 19:00:00,95,6.49,6.09,6.3,5.86,97.25,100.26,1.74,111.61,2.48,114.15
2018-01-30 20:00:00,88,6.4,5.99,6.19,5.8,97.12,100.23,1.64,124.3,2.35,127.98
2018-01-30 21:00:00,31,6.51,5.78,6.15,5.74,94.94,100.19,1.34,136.42,1.93,141.41
2018-01-31 09:00:00,80,8.96,4.58,6.77,5.31,73.94,99.97,2.44,225.78,3.2,224.8
2018-01-31 10:00:00,105,10.66,4.44,7.55,5.25,65.38,99.92,2.65,251.99,3.32,251.48
2018-01-31 11:00:00,151,11.69,4.3,8.0,5.19,60.44,99.91,3.01,278.07,3.75,278.15
2018-01-31 12:00:00,165,12.35,4.54,8.44,5.31,58.88,99.81,3.2,277.16,4.01,277.28
2018-01-31 13:00:00,187,12.84,4.91,8.87,5.43,58.56,99.71,3.31,278.13,4.21,278.33
2018-01-31 14:00:00,136,12.78,5.22,9.0,5.55,60.0,99.65,3.29,282.19,4.25,282.32
2018-01-31 15:00:00,62,12.13,6.13,9.13,5.92,66.75,99.58,2.71,281.83,3.54,282.1
2018-01-31 16:00:00,28,10.37,7.34,8.86,6.41,81.44,99.54,2.04,283.03,2.98,283.49
2018-01-31 17:00:00,38,8.51,6.47,7.48,6.04,87.06,99.54,2.36,283.62,3.63,283.83
2018-01-31 18:00:00,77,9.15,7.38,8.26,6.47,88.69,99.57,2.8,281.28,3.95,281.29
2018-01-31 19:00:00,85,9.41,7.95,8.69,6.71,90.62,99.57,3.36,279.22,4.56,278.96
2018-01-31 20:00:00,102,9.5,8.51,9.01,6.96,93.44,99.57,3.93,282.16,5.28,281.78
2018-01-31 21:00:00,35,9.52,8.76,9.14,7.08,94.88,99.53,3.87,282.94,5.18,282.36
2018-02-01 09:00:00,71,7.72,5.9,6.8,5.86,88.12,99.21,5.98,311.24,7.98,310.99
2018-02-01 10:00:00,86,8.17,5.48,6.82,5.68,83.0,99.21,6.26,313.08,8.34,312.91
2018-02-01 11:00:00,135,8.53,4.83,6.68,5.43,77.44,99.18,6.59,315.82,8.81,315.75
2018-02-01 12:00:00,190,8.62,4.11,6.36,5.13,73.19,99.1,7.01,316.63,9.38,316.62
2018-02-01 13:00:00,164,8.47,3.83,6.15,5.07,72.56,99.01,7.1,316.65,9.51,316.73
2018-02-01 14:00:00,126,8.01,4.05,6.03,5.13,76.0,98.96,6.87,316.52,9.2,316.58
2018-02-01 15:00:00,43,7.39,4.44,5.91,5.31,81.44,98.93,6.32,316.9,8.45,316.87
2018-02-01 16:00:00,34,6.76,4.78,5.76,5.43,87.06,98.92,5.49,317.82,7.31,317.69
2018-02-01 17:00:00,49,6.48,4.98,5.73,5.49,89.94,98.93,4.69,321.36,6.23,321.06
2018-02-01 18:00:00,59,6.58,5.05,5.82,5.49,89.81,98.96,4.44,328.24,5.9,327.83
2018-02-01 19:00:00,79,6.7,5.07,5.88,5.49,89.12,99.01,4.27,336.39,5.7,335.89
2018-02-01 20:00:00,87,6.75,5.05,5.9,5.49,88.81,99.05,4.27,345.15,5.71,344.77
2018-02-01 21:00:00,29,6.69,4.9,5.8,5.43,88.19,99.09,4.4,351.11,5.88,350.75
2018-02-02 09:00:00,66,6.58,4.65,5.62,5.37,87.31,99.27,4.52,358.81,5.95,358.57
2018-02-02 10:00:00,103,6.95,4.76,5.86,5.37,85.75,99.3,4.75,356.89,6.23,356.76
2018-02-02 11:00:00,167,7.43,4.45,5.94,5.25,81.31,99.35,5.22,355.8,6.89,355.71
2018-02-02 12:00:00,177,7.87,3.87,5.87,5.07,75.75,99.35,5.49,355.51,7.23,355.42
2018-02-02 13:00:00,171,7.88,3.39,5.63,4.88,73.19,99.35,5.22,353.2,6.88,353.16
2018-02-02 14:00:00,135,7.83,3.08,5.45,4.76,71.81,99.37,4.88,346.76,6.42,346.78
2018-02-02 15:00:00,78,7.6,3.05,5.33,4.76,72.81,99.4,4.54,341.04,5.99,341.05
2018-02-02 16:00:00,34,6.9,3.36,5.13,4.88,78.06,99.44,3.53,336.1,4.7,336.08
2018-02-02 17:00:00,36,5.63,3.19,4.41,4.82,84.19,99.46,2.68,330.44,3.8,330.17
2018-02-02 18:00:00,54,5.46,3.1,4.28,4.76,84.62,99.49,2.45,323.68,3.58,322.98
2018-02-02 19:00:00,87,5.2,2.9,4.05,4.7,85.0,99.53,2.38,316.33,3.55,315.36
2018-02-02 20:00:00,85,5.23,3.03,4.13,4.76,85.62,99.55,2.42,306.72,3.57,305.46
2018-02-02 21:00:00,39,5.34,3.2,4.27,4.82,86.0,99.56,2.58,298.73,3.73,297.59
2018-02-03 09:00:00,51,7.55,5.35,6.44,5.62,86.12,99.22,5.83,248.63,7.79,248.35
2018-02-03 10:00:00,95,8.1,5.92,7.01,5.86,86.31,99.2,6.21,257.43,8.35,256.91
2018-02-03 11:00:00,139,8.34,6.72,7.53,6.16,89.5,99.22,6.12,274.98,8.26,274.23
2018-02-03 12:00:00,164,8.83,7.14,7.98,6.35,89.0,99.21,5.72,293.66,7.67,293.09
2018-02-03 13:00:00,183,9.26,6.92,8.08,6.29,85.19,99.17,5.82,303.01,7.76,302.75
2018-02-03 14:00:00,149,8.98,6.62,7.8,6.16,85.0,99.18,5.71,305.19,7.62,304.9
2018-02-03 15:00:00,80,8.33,6.62,7.48,6.16,88.88,99.16,5.33,304.18,7.11,303.85
2018-02-03 16:00:00,35,7.91,6.61,7.26,6.1,91.38,99.18,5.24,304.38,6.98,304.01
2018-02-03 17:00:00,29,7.6,6.46,7.03,6.04,92.31,99.18,5.21,307.32,6.93,307.02
2018-02-03 18:00:00,58,7.37,6.23,6.8,5.98,92.31,99.2,5.1,308.66,6.77,308.35
2018-02-03 19:00:00,66,7.23,6.06,6.65,5.92,92.06,99.2,5.04,309.71,6.69,309.41
2018-02-03 20:00:00,67,7.05,5.85,6.44,5.8,91.94,99.17,4.9,312.42,6.51,312.03
2018-02-03 21:00:00,33,6.77,5.59,6.18,5.74,92.0,99.14,4.94,316.92,6.58,316.54
2018-02-05 09:00:00,69,5.51,2.98,4.24,4.76,83.69,99.17,7.19,33.74,9.61,33.73
2018-02-05 10:00:00,93,5.65,2.48,4.07,4.58,79.94,99.21,7.04,30.46,9.37,30.35
2018-02-05 11:00:00,124,5.72,2.02,3.87,4.46,77.06,99.22,6.84,28.5,9.07,28.33
2018-02-05 12:00:00,187,5.69,1.65,3.67,4.33,75.19,99.18,6.59,27.08,8.69,26.93
2018-02-05 13:00:00,207,5.67,1.44,3.55,4.27,74.25,99.14,6.35,25.65,8.38,25.51
2018-02-05 14:00:00,115,5.54,1.31,3.43,4.21,74.19,99.12,6.21,24.37,8.2,24.17
2018-02-05 15:00:00,71,5.31,1.15,3.23,4.15,74.5,99.13,5.91,24.6,7.82,24.36
2018-02-05 16:00:00,28,4.91,1.19,3.05,4.21,76.75,99.14,5.28,25.05,7.01,24.85
2018-02-05 17:00:00,55,4.28,1.39,2.83,4.27,81.38,99.19,4.53,25.86,6.07,25.64
2018-02-05 18:00:00,64,4.5,1.58,3.04,4.27,81.25,99.25,4.64,25.66,6.2,25.44
2018-02-05 19:00:00,87,4.57,1.67,3.12,4.33,81.38,99.31,4.65,25.14,6.23,24.99
2018-02-05 20:00:00,82,4.44,1.63,3.03,4.33,81.94,99.34,4.56,24.59,6.13,24.47
2018-02-05 21:00:00,32,4.1,1.37,2.73,4.21,82.31,99.36,4.27,23.38,5.77,23.2
2018-02-06 09:00:00,60,5.63,3.08,4.36,4.76,83.56,99.28,3.82,5.86,5.0,5.92
2018-02-06 10:00:00,88,6.05,2.92,4.48,4.76,80.25,99.3,3.9,358.62,5.02,358.66
2018-02-06 11:00:00,156,6.3,3.01,4.66,4.76,79.38,99.29,3.84,348.99,4.9,348.98
2018-02-06 12:00:00,168,6.25,3.16,4.71,4.82,80.5,99.24,3.91,339.39,4.99,339.27
2018-02-06 13:00:00,177,6.02,3.3,4.66,4.88,82.62,99.18,4.11,333.68,5.3,333.55
2018-02-06 14:00:00,137,5.99,3.16,4.58,4.82,81.94,99.14,4.27,333.01,5.54,332.82
2018-02-06 15:00:00,61,5.99,2.78,4.38,4.7,79.81,99.11,4.26,334.61,5.57,334.41
2018-02-06 16:00:00,30,5.6,2.78,4.19,4.7,82.0,99.11,3.79,336.71,5.01,336.47
2018-02-06 17:00:00,39,4.81,2.8,3.81,4.7,86.75,99.14,3.23,340.64,4.35,340.17
2018-02-06 18:00:00,51,4.8,2.9,3.85,4.76,87.44,99.19,3.37,345.9,4.55,345.37
2018-02-06 19:00:00,76,4.88,3.15,4.02,4.82,88.56,99.25,3.75,352.21,5.04,351.71
2018-02-06 20:00:00,81,4.87,3.41,4.14,4.88,90.25,99.3,4.17,357.96,5.58,357.51
2018-02-06 21:00:00,17,4.93,3.55,4.24,4.94,90.75,99.36,4.43,3.13,5.92,2.8
2018-02-07 09:00:00,64,5.28,3.04,4.16,4.76,85.31,99.69,4.34,19.58,5.68,19.61
2018-02-07 10:00:00,95,5.65,2.64,4.14,4.64,80.88,99.73,4.69,13.99,6.13,14.02
2018-02-07 11:00:00,146,5.9,2.26,4.08,4.52,77.38,99.75,4.65,9.86,6.07,9.86
2018-02-07 12:00:00,148,6.04,1.97,4.01,4.39,75.06,99.74,4.61,5.05,6.0,5.01
2018-02-07 13:00:00,183,6.11,1.85,3.98,4.39,74.06,99.74,4.64,2.7,6.04,2.6
2018-02-07 14:00:00,103,5.95,1.79,3.87,4.33,74.5,99.73,4.6,1.36,6.0,1.27
2018-02-07 15:00:00,56,5.61,1.77,3.69,4.33,76.19,99.73,4.26,1.79,5.58,1.68
2018-02-07 16:00:00,26,5.06,1.9,3.48,4.39,79.94,99.74,3.47,2.97,4.58,2.83
2018-02-07 17:00:00,48,4.05,1.64,2.84,4.27,84.25,99.76,2.72,4.12,3.79,3.9
2018-02-07 18:00:00,64,3.72,1.33,2.52,4.21,84.25,99.79,2.48,4.51,3.63,4.08
2018-02-07 19:00:00,74,3.51,1.07,2.3,4.15,84.0,99.81,2.32,5.79,3.54,5.32
2018-02-07 20:00:00,88,3.32,0.71,2.01,4.03,83.06,99.82,2.15,7.31,3.35,6.69
2018-02-07 21:00:00,34,3.22,0.36,1.79,3.91,81.5,99.85,2.01,0.67,3.12,0.14
2018-02-08 09:00:00,62,5.45,2.8,4.12,4.64,82.88,99.93,1.83,285.88,2.28,285.27
2018-02-08 10:00:00,96,6.26,2.97,4.61,4.7,79.31,99.93,2.07,291.24,2.53,291.01
2018-02-08 11:00:00,140,7.19,2.94,5.07,4.7,74.19,99.91,2.25,297.72,2.73,297.67
2018-02-08 12:00:00,180,7.69,2.87,5.28,4.7,71.44,99.85,2.39,298.49,2.89,298.57
2018-02-08 13:00:00,172,7.87,2.83,5.35,4.7,70.38,99.79,2.47,295.51,2.99,295.56
2018-02-08 14:00:00,149,7.97,2.9,5.43,4.7,70.25,99.73,2.43,291.53,2.95,291.6
2018-02-08 15:00:00,71,7.8,2.87,5.33,4.7,70.94,99.69,2.26,287.74,2.76,287.97
2018-02-08 16:00:00,47,7.01,3.53,5.27,4.94,78.44,99.66,1.48,276.37,1.98,275.67
2018-02-08 17:00:00,35,5.48,2.19,3.84,4.46,79.38,99.65,1.4,251.77,1.96,250.7
2018-02-08 18:00:00,50,4.76,1.7,3.23,4.33,80.62,99.64,1.59,229.98,2.32,228.0
2018-02-08 19:00:00,81,4.11,1.58,2.84,4.27,83.62,99.61,1.86,214.76,2.89,213.09
2018-02-08 20:00:00,97,3.61,1.37,2.49,4.21,85.44,99.57,2.23,205.31,3.49,204.33
2018-02-08 21:00:00,38,3.41,1.1,2.26,4.15,85.0,99.52,2.61,200.88,3.92,200.28
2018-02-09 09:00:00,62,9.12,7.78,8.45,6.59,91.19,99.55,6.08,329.68,8.2,329.4
2018-02-09 10:00:00,84,9.3,7.26,8.27,6.41,86.94,99.67,6.33,337.11,8.47,336.91
2018-02-09 11:00:00,147,9.08,6.63,7.85,6.1,84.56,99.75,5.82,337.33,7.76,337.18
2018-02-09 12:00:00,166,8.87,6.01,7.44,5.86,82.06,99.79,5.71,337.97,7.6,337.89
2018-02-09 13:00:00,204,8.89,5.16,7.03,5.49,77.38,99.82,5.83,338.94,7.73,338.91
2018-02-09 14:00:00,132,8.89,4.34,6.62,5.19,73.0,99.84,5.7,338.04,7.53,338.01
2018-02-09 15:00:00,52,8.58,3.87,6.22,5.0,72.12,99.88,5.17,337.35,6.84,337.3
2018-02-09 16:00:00,34,7.73,3.92,5.83,5.07,76.69,99.94,4.1,338.77,5.47,338.72
2018-02-09 17:00:00,53,6.68,3.96,5.32,5.07,82.62,100.01,3.26,342.0,4.46,341.95
2018-02-09 18:00:00,61,6.14,3.61,4.87,4.94,83.69,100.08,3.04,344.36,4.25,344.43
2018-02-09 19:00:00,72,5.82,3.31,4.57,4.82,83.88,100.13,2.82,346.54,4.01,346.72
2018-02-09 20:00:00,106,5.39,3.04,4.21,4.7,84.69,100.17,2.63,346.25,3.86,346.55
2018-02-09 21:00:00,29,5.24,3.01,4.12,4.7,85.44,100.21,2.48,342.76,3.71,343.09
2018-02-10 09:00:00,45,7.51,5.51,6.51,5.62,86.94,100.14,3.74,282.3,4.89,281.79
2018-02-10 10:00:00,108,8.12,5.58,6.85,5.68,83.94,100.13,4.15,282.52,5.37,282.34
2018-02-10 11:00:00,135,8.88,5.51,7.19,5.62,79.31,100.07,4.28,279.14,5.5,279.07
2018-02-10 12:00:00,174,9.48,5.33,7.4,5.55,75.19,99.99,4.39,273.06,5.62,272.95
2018-02-10 13:00:00,208,9.94,5.05,7.49,5.49,71.56,99.93,4.51,269.5,5.78,269.46
2018-02-10 14:00:00,147,10.05,4.83,7.44,5.37,70.06,99.85,4.51,264.83,5.81,264.67
2018-02-10 15:00:00,61,9.77,4.92,7.35,5.43,71.75,99.8,4.33,259.3,5.65,259.08
2018-02-10 16:00:00,34,8.91,5.48,7.19,5.68,79.06,99.78,3.71,248.89,4.92,248.37
2018-02-10 17:00:00,33,7.96,5.65,6.8,5.74,85.38,99.76,3.52,236.03,4.75,235.39
2018-02-10 18:00:00,67,7.83,5.55,6.69,5.68,85.5,99.73,4.08,231.46,5.49,231.01
2018-02-10 19:00:00,54,7.83,5.69,6.76,5.74,86.38,99.7,4.45,232.85,5.98,232.53
2018-02-10 20:00:00,69,8.24,6.18,7.21,5.92,86.88,99.64,4.87,241.75,6.56,241.63
2018-02-10 21:00:00,35,8.84,6.88,7.86,6.23,87.5,99.59,5.23,247.99,7.09,247.85
2018-02-12 09:00:00,72,6.41,2.46,4.44,4.52,75.69,99.95,2.29,315.83,2.87,315.55
2018-02-12 10:00:00,94,6.51,2.19,4.34,4.46,73.69,99.96,2.42,310.94,2.99,310.65
2018-02-12 11:00:00,143,6.82,2.18,4.5,4.46,72.12,99.95,2.58,304.03,3.17,303.96
2018-02-12 12:00:00,239,7.16,2.05,4.61,4.39,69.81,99.9,2.88,297.47,3.57,297.52
2018-02-12 13:00:00,206,7.37,1.78,4.57,4.33,67.56,99.84,3.11,294.31,3.88,294.5
2018-02-12 14:00:00,159,7.24,1.43,4.33,4.21,66.5,99.78,3.02,288.53,3.8,288.58
2018-02-12 15:00:00,64,7.19,1.23,4.21,4.15,65.75,99.74,2.83,282.77,3.59,282.83
2018-02-12 16:00:00,36,6.69,2.13,4.41,4.46,72.56,99.71,2.06,280.5,2.72,280.6
2018-02-12 17:00:00,65,4.98,1.33,3.15,4.21,77.25,99.69,1.81,275.46,2.71,275.63
2018-02-12 18:00:00,117,4.52,0.52,2.52,3.97,75.25,99.68,1.87,263.05,2.69,262.83
2018-02-12 19:00:00,134,4.05,0.4,2.23,3.97,77.19,99.65,2.01,247.83,2.95,246.62
2018-02-12 20:00:00,105,3.39,0.63,2.01,4.03,82.19,99.63,2.24,238.14,3.47,236.2
2018-02-12 21:00:00,43,2.95,0.81,1.88,4.09,85.88,99.59,2.5,229.05,3.95,226.6
2018-02-14 09:00:00,65,11.44,7.73,9.58,6.65,77.88,98.59,6.37,224.75,8.69,224.53
2018-02-14 10:00:00,108,12.08,8.23,10.15,6.9,77.25,98.62,6.28,226.16,8.57,225.89
2018-02-14 11:00:00,136,13.22,8.88,11.05,7.2,74.94,98.64,6.33,227.95,8.65,227.71
2018-02-14 12:00:00,189,15.18,9.66,12.42,7.63,69.56,98.64,6.77,233.3,9.27,233.05
2018-02-14 13:00:00,218,16.2,10.22,13.21,7.87,67.56,98.65,6.87,239.38,9.48,239.21
2018-02-14 14:00:00,148,16.3,10.51,13.4,8.06,68.5,98.66,6.5,237.51,9.01,237.29
2018-02-14 15:00:00,62,15.38,10.49,12.94,8.06,72.5,98.69,5.95,233.87,8.3,233.54
2018-02-14 16:00:00,40,14.4,10.5,12.45,8.06,77.31,98.74,5.18,230.94,7.27,230.58
2018-02-14 17:00:00,46,13.32,10.28,11.8,7.93,81.75,98.8,4.61,229.19,6.53,228.78
2018-02-14 18:00:00,66,12.95,10.08,11.52,7.81,82.62,98.86,4.63,227.94,6.54,227.57
2018-02-14 19:00:00,91,12.82,9.96,11.39,7.75,82.62,98.9,4.59,226.86,6.49,226.56
