,ts,visitors
96706,2015-03-11 18:15:00,8.0
96707,2015-03-11 18:30:00,9.0
96708,2015-03-11 18:45:00,8.0
129521,2015-03-11 19:00:00,4.0
96709,2015-03-11 19:00:00,12.0
96710,2015-03-11 19:15:00,11.0
129522,2015-03-11 19:30:00,5.0
96711,2015-03-11 19:30:00,13.0
96712,2015-03-11 19:45:00,12.0
32115,2015-03-11 19:45:00,8.0
96713,2015-03-11 20:00:00,22.0
32116,2015-03-11 20:00:00,12.0
96714,2015-03-11 20:15:00,15.0
129523,2015-03-11 20:15:00,6.0
32117,2015-03-11 20:15:00,6.0
129524,2015-03-11 20:30:00,7.0
96715,2015-03-11 20:30:00,16.0
32118,2015-03-11 20:30:00,2.0
32119,2015-03-11 20:45:00,7.0
96716,2015-03-11 20:45:00,12.0
96717,2015-03-11 21:00:00,10.0
96718,2015-03-11 21:15:00,10.0
96719,2015-03-11 21:30:00,1.0
129525,2015-03-12 09:00:00,3.0
129526,2015-03-12 09:15:00,7.0
129527,2015-03-12 09:30:00,15.0
129528,2015-03-12 09:45:00,16.0
96720,2015-03-12 09:45:00,1.0
129529,2015-03-12 10:00:00,11.0
129530,2015-03-12 10:15:00,12.0
129531,2015-03-12 10:30:00,8.0
129532,2015-03-12 10:45:00,8.0
129533,2015-03-12 11:00:00,8.0
129534,2015-03-12 11:15:00,14.0
129535,2015-03-12 11:30:00,15.0
129536,2015-03-12 11:45:00,9.0
96721,2015-03-12 11:45:00,10.0
129537,2015-03-12 12:00:00,12.0
96722,2015-03-12 12:15:00,3.0
129538,2015-03-12 12:15:00,14.0
96723,2015-03-12 12:30:00,12.0
129539,2015-03-12 12:30:00,11.0
96724,2015-03-12 12:45:00,5.0
129540,2015-03-12 12:45:00,11.0
96725,2015-03-12 13:00:00,4.0
32136,2015-03-12 13:00:00,16.0
129541,2015-03-12 13:00:00,16.0
96726,2015-03-12 13:15:00,4.0
32137,2015-03-12 13:15:00,5.0
129542,2015-03-12 13:15:00,19.0
96727,2015-03-12 13:30:00,7.0
129543,2015-03-12 13:30:00,15.0
129544,2015-03-12 13:45:00,9.0
129545,2015-03-12 14:00:00,15.0
96728,2015-03-12 14:00:00,2.0
129546,2015-03-12 14:15:00,12.0
96729,2015-03-12 14:15:00,6.0
129547,2015-03-12 14:30:00,17.0
32142,2015-03-12 14:30:00,20.0
32143,2015-03-12 14:45:00,11.0
96730,2015-03-12 14:45:00,1.0
129548,2015-03-12 14:45:00,14.0
96731,2015-03-12 15:00:00,4.0
129549,2015-03-12 15:00:00,17.0
129550,2015-03-12 15:15:00,10.0
129551,2015-03-12 15:30:00,7.0
129552,2015-03-12 15:45:00,8.0
129553,2015-03-12 16:00:00,6.0
129554,2015-03-12 16:15:00,2.0
32144,2015-03-12 16:15:00,2.0
129555,2015-03-12 16:30:00,5.0
96732,2015-03-12 16:30:00,1.0
96733,2015-03-12 16:45:00,10.0
129556,2015-03-12 16:45:00,2.0
96734,2015-03-12 17:00:00,6.0
129557,2015-03-12 17:15:00,8.0
96735,2015-03-12 17:15:00,1.0
129558,2015-03-12 17:30:00,8.0
96736,2015-03-12 17:45:00,1.0
129559,2015-03-12 17:45:00,9.0
129560,2015-03-12 18:00:00,8.0
129561,2015-03-12 18:15:00,10.0
129562,2015-03-12 18:30:00,6.0
129563,2015-03-12 18:45:00,13.0
129564,2015-03-12 19:00:00,11.0
96737,2015-03-12 19:15:00,2.0
129565,2015-03-12 19:15:00,12.0
129566,2015-03-12 19:30:00,14.0
32145,2015-03-12 19:45:00,7.0
129567,2015-03-12 19:45:00,10.0
32146,2015-03-12 20:00:00,2.0
129568,2015-03-12 20:00:00,14.0
129569,2015-03-12 20:15:00,13.0
129570,2015-03-12 20:30:00,12.0
96738,2015-03-12 20:30:00,3.0
129571,2015-03-12 20:45:00,9.0
129572,2015-03-12 21:00:00,11.0
32147,2015-03-12 21:00:00,2.0
129573,2015-03-12 21:15:00,10.0
129574,2015-03-12 21:30:00,2.0
129575,2015-03-13 09:00:00,5.0
129576,2015-03-13 09:15:00,6.0
96739,2015-03-13 09:30:00,1.0
129577,2015-03-13 09:30:00,8.0
96740,2015-03-13 09:45:00,5.0
129578,2015-03-13 09:45:00,10.0
129579,2015-03-13 10:00:00,5.0
96741,2015-03-13 10:00:00,3.0
129580,2015-03-13 10:15:00,5.0
129581,2015-03-13 10:30:00,11.0
96742,2015-03-13 10:30:00,5.0
96743,2015-03-13 10:45:00,7.0
129582,2015-03-13 10:45:00,12.0
129583,2015-03-13 11:00:00,11.0
32156,2015-03-13 11:00:00,7.0
129584,2015-03-13 11:15:00,4.0
96744,2015-03-13 11:15:00,12.0
129585,2015-03-13 11:30:00,8.0
96745,2015-03-13 11:30:00,2.0
129586,2015-03-13 11:45:00,11.0
96746,2015-03-13 11:45:00,5.0
129587,2015-03-13 12:00:00,14.0
96747,2015-03-13 12:00:00,13.0
32160,2015-03-13 12:00:00,17.0
96748,2015-03-13 12:15:00,7.0
129588,2015-03-13 12:15:00,12.0
129589,2015-03-13 12:30:00,14.0
96749,2015-03-13 12:30:00,9.0
32162,2015-03-13 12:30:00,15.0
96750,2015-03-13 12:45:00,13.0
129590,2015-03-13 12:45:00,14.0
96751,2015-03-13 13:00:00,4.0
129591,2015-03-13 13:00:00,16.0
32164,2015-03-13 13:00:00,8.0
96752,2015-03-13 13:15:00,14.0
129592,2015-03-13 13:15:00,12.0
32165,2015-03-13 13:15:00,18.0
129593,2015-03-13 13:30:00,11.0
32166,2015-03-13 13:30:00,17.0
96753,2015-03-13 13:30:00,9.0
96754,2015-03-13 13:45:00,8.0
129594,2015-03-13 13:45:00,10.0
129595,2015-03-13 14:00:00,1.0
32168,2015-03-13 14:00:00,13.0
96755,2015-03-13 14:00:00,12.0
96756,2015-03-13 14:15:00,9.0
129596,2015-03-13 14:15:00,9.0
96757,2015-03-13 14:30:00,4.0
129597,2015-03-13 14:30:00,16.0
129598,2015-03-13 14:45:00,12.0
32171,2015-03-13 14:45:00,14.0
129599,2015-03-13 15:00:00,7.0
129600,2015-03-13 15:15:00,13.0
129601,2015-03-13 15:30:00,12.0
129602,2015-03-13 15:45:00,10.0
96758,2015-03-13 16:15:00,9.0
96759,2015-03-13 16:30:00,7.0
96760,2015-03-13 16:45:00,5.0
96761,2015-03-13 17:00:00,5.0
96762,2015-03-13 17:15:00,11.0
129603,2015-03-13 17:30:00,4.0
96763,2015-03-13 17:30:00,3.0
129604,2015-03-13 17:45:00,10.0
129605,2015-03-13 18:00:00,9.0
129606,2015-03-13 18:15:00,12.0
129607,2015-03-13 18:30:00,9.0
129608,2015-03-13 18:45:00,5.0
96764,2015-03-13 18:45:00,4.0
129609,2015-03-13 19:00:00,7.0
129610,2015-03-13 19:15:00,8.0
129611,2015-03-13 19:30:00,8.0
32180,2015-03-13 19:30:00,15.0
129612,2015-03-13 19:45:00,14.0
32181,2015-03-13 19:45:00,13.0
129613,2015-03-13 20:00:00,16.0
32182,2015-03-13 20:00:00,12.0
96765,2015-03-13 20:15:00,5.0
129614,2015-03-13 20:15:00,12.0
32183,2015-03-13 20:15:00,7.0
129615,2015-03-13 20:30:00,11.0
96766,2015-03-13 20:30:00,5.0
32184,2015-03-13 20:30:00,16.0
129616,2015-03-13 20:45:00,8.0
32185,2015-03-13 20:45:00,13.0
129617,2015-03-13 21:00:00,12.0
32186,2015-03-13 21:00:00,14.0
129618,2015-03-13 21:15:00,12.0
129619,2015-03-13 21:30:00,1.0
129620,2015-03-14 09:00:00,4.0
129621,2015-03-14 09:15:00,6.0
129622,2015-03-14 09:30:00,5.0
129623,2015-03-14 09:45:00,8.0
129624,2015-03-14 10:00:00,3.0
129625,2015-03-14 10:15:00,13.0
129626,2015-03-14 10:30:00,13.0
96767,2015-03-14 10:30:00,5.0
129627,2015-03-14 10:45:00,9.0
129628,2015-03-14 11:00:00,10.0
32197,2015-03-14 11:00:00,7.0
129629,2015-03-14 11:15:00,13.0
129630,2015-03-14 11:30:00,9.0
96768,2015-03-14 11:30:00,6.0
32199,2015-03-14 11:30:00,12.0
96769,2015-03-14 11:45:00,3.0
129631,2015-03-14 11:45:00,13.0
32200,2015-03-14 11:45:00,13.0
129632,2015-03-14 12:00:00,12.0
96770,2015-03-14 12:00:00,13.0
32201,2015-03-14 12:00:00,17.0
96771,2015-03-14 12:15:00,7.0
32202,2015-03-14 12:15:00,12.0
129633,2015-03-14 12:15:00,12.0
129634,2015-03-14 12:30:00,12.0
96772,2015-03-14 12:30:00,1.0
32203,2015-03-14 12:30:00,14.0
96773,2015-03-14 12:45:00,14.0
32204,2015-03-14 12:45:00,12.0
129635,2015-03-14 12:45:00,9.0
96774,2015-03-14 13:00:00,9.0
129636,2015-03-14 13:00:00,13.0
32205,2015-03-14 13:00:00,8.0
32206,2015-03-14 13:15:00,13.0
129637,2015-03-14 13:15:00,9.0
96775,2015-03-14 13:15:00,16.0
96776,2015-03-14 13:30:00,8.0
32207,2015-03-14 13:30:00,12.0
129638,2015-03-14 13:30:00,11.0
96777,2015-03-14 13:45:00,9.0
129639,2015-03-14 13:45:00,10.0
32209,2015-03-14 14:00:00,17.0
129640,2015-03-14 14:00:00,17.0
96778,2015-03-14 14:15:00,9.0
129641,2015-03-14 14:15:00,13.0
129642,2015-03-14 14:30:00,4.0
96779,2015-03-14 14:30:00,8.0
129643,2015-03-14 14:45:00,9.0
32212,2015-03-14 14:45:00,6.0
129644,2015-03-14 15:00:00,11.0
32213,2015-03-14 15:00:00,1.0
129645,2015-03-14 15:15:00,15.0
129646,2015-03-14 15:30:00,7.0
129647,2015-03-14 15:45:00,3.0
129648,2015-03-14 16:00:00,8.0
96780,2015-03-14 16:15:00,2.0
96781,2015-03-14 16:30:00,5.0
129649,2015-03-14 16:45:00,9.0
129650,2015-03-14 17:00:00,4.0
32219,2015-03-14 17:15:00,8.0
96782,2015-03-14 17:15:00,6.0
96783,2015-03-14 17:30:00,6.0
129651,2015-03-14 17:45:00,4.0
96784,2015-03-14 17:45:00,5.0
129652,2015-03-14 18:00:00,6.0
129653,2015-03-14 18:15:00,6.0
129654,2015-03-14 18:30:00,8.0
129655,2015-03-14 18:45:00,9.0
129656,2015-03-14 19:00:00,8.0
129657,2015-03-14 19:15:00,10.0
129658,2015-03-14 19:30:00,11.0
32220,2015-03-14 19:30:00,3.0
129659,2015-03-14 19:45:00,12.0
32221,2015-03-14 19:45:00,10.0
129660,2015-03-14 20:00:00,13.0
129661,2015-03-14 20:15:00,14.0
129662,2015-03-14 20:30:00,14.0
129663,2015-03-14 20:45:00,11.0
129664,2015-03-14 21:00:00,9.0
129665,2015-03-14 21:15:00,12.0
96785,2015-03-14 21:15:00,1.0
129668,2015-03-16 09:15:00,11.0
129669,2015-03-16 09:30:00,11.0
129670,2015-03-16 09:45:00,13.0
129671,2015-03-16 10:00:00,8.0
129672,2015-03-16 10:15:00,7.0
32222,2015-03-16 10:15:00,8.0
129673,2015-03-16 10:30:00,11.0
129674,2015-03-16 10:45:00,11.0
96786,2015-03-16 10:45:00,2.0
129675,2015-03-16 11:00:00,13.0
32226,2015-03-16 11:15:00,5.0
129676,2015-03-16 11:15:00,13.0
129677,2015-03-16 11:30:00,16.0
129678,2015-03-16 11:45:00,14.0
129679,2015-03-16 12:00:00,15.0
96787,2015-03-16 12:15:00,3.0
32230,2015-03-16 12:15:00,10.0
129680,2015-03-16 12:15:00,14.0
96788,2015-03-16 12:30:00,10.0
129681,2015-03-16 12:30:00,6.0
96789,2015-03-16 12:45:00,5.0
32232,2015-03-16 12:45:00,18.0
129682,2015-03-16 12:45:00,17.0
129683,2015-03-16 13:00:00,19.0
32233,2015-03-16 13:00:00,14.0
129684,2015-03-16 13:15:00,18.0
129685,2015-03-16 13:30:00,14.0
32235,2015-03-16 13:30:00,19.0
96790,2015-03-16 13:30:00,5.0
129686,2015-03-16 13:45:00,16.0
96791,2015-03-16 13:45:00,4.0
129687,2015-03-16 14:00:00,13.0
32237,2015-03-16 14:00:00,4.0
129688,2015-03-16 14:15:00,18.0
96792,2015-03-16 14:15:00,4.0
32238,2015-03-16 14:30:00,2.0
129689,2015-03-16 14:30:00,15.0
96793,2015-03-16 14:30:00,6.0
32239,2015-03-16 14:45:00,11.0
129690,2015-03-16 14:45:00,9.0
96794,2015-03-16 14:45:00,3.0
96795,2015-03-16 15:00:00,8.0
129691,2015-03-16 15:00:00,2.0
129692,2015-03-16 15:15:00,14.0
129693,2015-03-16 15:30:00,5.0
96796,2015-03-16 15:45:00,2.0
129694,2015-03-16 15:45:00,4.0
96797,2015-03-16 16:00:00,6.0
96798,2015-03-16 16:15:00,2.0
129695,2015-03-16 16:15:00,3.0
129696,2015-03-16 16:30:00,4.0
129697,2015-03-16 16:45:00,8.0
129698,2015-03-16 17:00:00,6.0
32249,2015-03-16 17:15:00,7.0
129699,2015-03-16 17:15:00,2.0
129700,2015-03-16 17:30:00,8.0
129701,2015-03-16 17:45:00,12.0
129702,2015-03-16 18:00:00,10.0
129703,2015-03-16 18:15:00,13.0
129704,2015-03-16 18:30:00,4.0
129705,2015-03-16 18:45:00,10.0
129706,2015-03-16 19:00:00,7.0
129707,2015-03-16 19:15:00,17.0
32250,2015-03-16 19:15:00,3.0
96799,2015-03-16 19:15:00,3.0
129708,2015-03-16 19:30:00,13.0
96800,2015-03-16 19:30:00,1.0
129709,2015-03-16 19:45:00,12.0
96801,2015-03-16 19:45:00,3.0
32251,2015-03-16 19:45:00,3.0
129710,2015-03-16 20:00:00,12.0
96802,2015-03-16 20:00:00,3.0
32252,2015-03-16 20:00:00,1.0
32253,2015-03-16 20:15:00,10.0
96803,2015-03-16 20:15:00,17.0
129711,2015-03-16 20:15:00,11.0
129712,2015-03-16 20:30:00,13.0
96804,2015-03-16 20:30:00,4.0
96805,2015-03-16 20:45:00,4.0
32254,2015-03-16 20:45:00,4.0
129713,2015-03-16 20:45:00,10.0
129714,2015-03-16 21:00:00,6.0
129715,2015-03-16 21:15:00,13.0
96806,2015-03-16 21:15:00,2.0
129717,2015-03-17 09:00:00,5.0
32256,2015-03-17 09:15:00,9.0
129718,2015-03-17 09:15:00,8.0
129719,2015-03-17 09:30:00,7.0
96807,2015-03-17 09:45:00,4.0
129720,2015-03-17 09:45:00,5.0
96808,2015-03-17 10:00:00,1.0
129721,2015-03-17 10:00:00,8.0
129722,2015-03-17 10:15:00,9.0
129723,2015-03-17 10:30:00,9.0
129724,2015-03-17 10:45:00,11.0
96809,2015-03-17 11:00:00,6.0
32263,2015-03-17 11:00:00,8.0
129725,2015-03-17 11:00:00,12.0
96810,2015-03-17 11:15:00,13.0
129726,2015-03-17 11:15:00,3.0
32265,2015-03-17 11:30:00,8.0
129727,2015-03-17 11:30:00,11.0
129728,2015-03-17 11:45:00,17.0
96811,2015-03-17 11:45:00,3.0
129729,2015-03-17 12:00:00,11.0
96812,2015-03-17 12:00:00,13.0
32267,2015-03-17 12:00:00,11.0
129730,2015-03-17 12:15:00,12.0
32268,2015-03-17 12:15:00,11.0
96813,2015-03-17 12:15:00,7.0
129731,2015-03-17 12:30:00,14.0
32269,2015-03-17 12:30:00,10.0
129732,2015-03-17 12:45:00,12.0
32270,2015-03-17 12:45:00,13.0
96814,2015-03-17 12:45:00,6.0
129733,2015-03-17 13:00:00,19.0
32271,2015-03-17 13:00:00,17.0
96815,2015-03-17 13:00:00,8.0
129734,2015-03-17 13:15:00,19.0
96816,2015-03-17 13:15:00,9.0
129735,2015-03-17 13:30:00,13.0
32274,2015-03-17 13:45:00,15.0
129736,2015-03-17 13:45:00,15.0
129737,2015-03-17 14:00:00,19.0
96817,2015-03-17 14:15:00,3.0
129738,2015-03-17 14:15:00,13.0
129739,2015-03-17 14:30:00,15.0
96818,2015-03-17 14:45:00,9.0
32276,2015-03-17 14:45:00,15.0
129740,2015-03-17 14:45:00,4.0
96819,2015-03-17 15:00:00,16.0
96820,2015-03-17 15:15:00,12.0
129741,2015-03-17 15:15:00,3.0
129742,2015-03-17 15:30:00,7.0
129743,2015-03-17 15:45:00,5.0
129744,2015-03-17 16:00:00,5.0
129745,2015-03-17 16:15:00,8.0
96821,2015-03-17 16:30:00,6.0
129746,2015-03-17 16:45:00,1.0
96822,2015-03-17 16:45:00,6.0
129747,2015-03-17 17:00:00,8.0
129748,2015-03-17 17:15:00,10.0
129749,2015-03-17 17:30:00,5.0
129750,2015-03-17 17:45:00,9.0
96823,2015-03-17 17:45:00,1.0
129751,2015-03-17 18:00:00,7.0
129752,2015-03-17 18:15:00,6.0
129753,2015-03-17 18:30:00,13.0
96824,2015-03-17 18:30:00,3.0
129754,2015-03-17 18:45:00,16.0
32292,2015-03-17 18:45:00,8.0
129755,2015-03-17 19:00:00,12.0
129756,2015-03-17 19:15:00,4.0
129757,2015-03-17 19:30:00,13.0
32296,2015-03-17 19:45:00,15.0
129758,2015-03-17 19:45:00,15.0
32297,2015-03-17 20:00:00,9.0
96825,2015-03-17 20:00:00,4.0
129759,2015-03-17 20:00:00,15.0
32298,2015-03-17 20:15:00,6.0
129760,2015-03-17 20:15:00,6.0
96826,2015-03-17 20:15:00,4.0
96827,2015-03-17 20:30:00,4.0
129761,2015-03-17 20:30:00,13.0
129762,2015-03-17 20:45:00,11.0
129763,2015-03-17 21:00:00,7.0
96828,2015-03-17 21:00:00,6.0
129764,2015-03-17 21:15:00,10.0
96829,2015-03-17 21:15:00,3.0
32302,2015-03-17 21:15:00,5.0
129765,2015-03-18 09:00:00,4.0
129766,2015-03-18 09:15:00,10.0
129767,2015-03-18 09:30:00,7.0
129768,2015-03-18 09:45:00,9.0
129769,2015-03-18 10:00:00,14.0
129770,2015-03-18 10:15:00,10.0
129771,2015-03-18 10:30:00,11.0
96831,2015-03-18 10:30:00,3.0
129772,2015-03-18 10:45:00,13.0
96832,2015-03-18 10:45:00,1.0
32312,2015-03-18 11:00:00,5.0
129773,2015-03-18 11:00:00,14.0
32313,2015-03-18 11:15:00,8.0
129774,2015-03-18 11:15:00,5.0
129775,2015-03-18 11:30:00,12.0
129776,2015-03-18 11:45:00,14.0
32315,2015-03-18 11:45:00,12.0
96833,2015-03-18 11:45:00,2.0
129777,2015-03-18 12:00:00,12.0
129778,2015-03-18 12:15:00,15.0
129779,2015-03-18 12:30:00,14.0
32318,2015-03-18 12:30:00,17.0
129780,2015-03-18 12:45:00,13.0
32319,2015-03-18 12:45:00,11.0
129781,2015-03-18 13:00:00,8.0
32320,2015-03-18 13:00:00,18.0
96834,2015-03-18 13:00:00,14.0
96835,2015-03-18 13:15:00,11.0
129782,2015-03-18 13:15:00,14.0
96836,2015-03-18 13:30:00,3.0
129783,2015-03-18 13:30:00,14.0
96837,2015-03-18 13:45:00,3.0
32323,2015-03-18 13:45:00,19.0
129784,2015-03-18 13:45:00,10.0
96838,2015-03-18 14:00:00,5.0
129785,2015-03-18 14:00:00,11.0
32324,2015-03-18 14:00:00,3.0
129786,2015-03-18 14:15:00,15.0
96839,2015-03-18 14:15:00,4.0
129787,2015-03-18 14:30:00,17.0
32325,2015-03-18 14:30:00,3.0
96840,2015-03-18 14:45:00,4.0
129788,2015-03-18 14:45:00,6.0
96841,2015-03-18 15:00:00,8.0
129789,2015-03-18 15:00:00,7.0
96842,2015-03-18 15:15:00,1.0
129790,2015-03-18 15:15:00,9.0
96843,2015-03-18 15:30:00,1.0
129791,2015-03-18 15:30:00,10.0
129792,2015-03-18 15:45:00,6.0
96844,2015-03-18 16:00:00,5.0
96845,2015-03-18 16:15:00,3.0
129793,2015-03-18 16:15:00,3.0
129794,2015-03-18 16:30:00,4.0
129796,2015-03-18 17:00:00,2.0
32335,2015-03-18 17:15:00,1.0
129797,2015-03-18 17:15:00,5.0
129798,2015-03-18 17:30:00,6.0
129799,2015-03-18 17:45:00,12.0
129800,2015-03-18 18:00:00,7.0
129801,2015-03-18 18:15:00,7.0
129802,2015-03-18 18:30:00,14.0
129803,2015-03-18 18:45:00,12.0
129804,2015-03-18 19:00:00,13.0
32336,2015-03-18 19:00:00,2.0
96846,2015-03-18 19:15:00,5.0
32337,2015-03-18 19:15:00,1.0
129805,2015-03-18 19:15:00,10.0
129806,2015-03-18 19:30:00,12.0
129807,2015-03-18 19:45:00,13.0
32338,2015-03-18 20:00:00,1.0
129808,2015-03-18 20:00:00,18.0
96847,2015-03-18 20:15:00,6.0
129809,2015-03-18 20:15:00,12.0
32339,2015-03-18 20:15:00,14.0
96848,2015-03-18 20:30:00,4.0
129810,2015-03-18 20:30:00,8.0
32340,2015-03-18 20:30:00,8.0
129811,2015-03-18 20:45:00,10.0
96849,2015-03-18 20:45:00,3.0
129812,2015-03-18 21:00:00,11.0
129813,2015-03-18 21:15:00,9.0
96850,2015-03-18 21:15:00,3.0
129814,2015-03-18 21:30:00,3.0
129815,2015-03-19 09:00:00,2.0
129816,2015-03-19 09:15:00,9.0
129817,2015-03-19 09:30:00,11.0
129818,2015-03-19 09:45:00,10.0
129819,2015-03-19 10:00:00,8.0
129820,2015-03-19 10:15:00,12.0
129821,2015-03-19 10:30:00,9.0
129822,2015-03-19 10:45:00,6.0
96851,2015-03-19 10:45:00,7.0
129823,2015-03-19 11:00:00,16.0
129824,2015-03-19 11:15:00,9.0
32345,2015-03-19 11:30:00,5.0
96852,2015-03-19 11:30:00,3.0
129825,2015-03-19 11:30:00,9.0
96853,2015-03-19 11:45:00,12.0
129826,2015-03-19 11:45:00,1.0
129827,2015-03-19 12:00:00,13.0
96854,2015-03-19 12:00:00,7.0
129828,2015-03-19 12:15:00,14.0
96855,2015-03-19 12:15:00,2.0
129829,2015-03-19 12:30:00,18.0
32349,2015-03-19 12:30:00,15.0
32350,2015-03-19 12:45:00,14.0
96856,2015-03-19 12:45:00,5.0
129830,2015-03-19 12:45:00,15.0
129831,2015-03-19 13:00:00,18.0
32351,2015-03-19 13:00:00,13.0
96857,2015-03-19 13:00:00,8.0
96858,2015-03-19 13:15:00,6.0
129832,2015-03-19 13:15:00,13.0
32352,2015-03-19 13:15:00,18.0
129833,2015-03-19 13:30:00,15.0
96859,2015-03-19 13:30:00,3.0
32353,2015-03-19 13:30:00,16.0
96860,2015-03-19 13:45:00,4.0
129834,2015-03-19 13:45:00,15.0
32354,2015-03-19 13:45:00,14.0
96861,2015-03-19 14:00:00,7.0
32355,2015-03-19 14:00:00,2.0
129835,2015-03-19 14:00:00,13.0
129836,2015-03-19 14:15:00,15.0
96862,2015-03-19 14:15:00,3.0
129837,2015-03-19 14:30:00,15.0
32356,2015-03-19 14:30:00,1.0
96863,2015-03-19 14:30:00,3.0
129838,2015-03-19 14:45:00,7.0
96864,2015-03-19 14:45:00,2.0
96865,2015-03-19 15:00:00,8.0
129839,2015-03-19 15:00:00,3.0
129840,2015-03-19 15:15:00,10.0
129841,2015-03-19 15:30:00,9.0
129842,2015-03-19 15:45:00,3.0
129843,2015-03-19 16:00:00,5.0
129844,2015-03-19 16:15:00,10.0
129845,2015-03-19 16:30:00,9.0
129846,2015-03-19 16:45:00,2.0
129847,2015-03-19 17:00:00,7.0
129848,2015-03-19 17:15:00,10.0
129849,2015-03-19 17:30:00,9.0
129850,2015-03-19 17:45:00,14.0
129851,2015-03-19 18:00:00,8.0
129852,2015-03-19 18:15:00,9.0
129853,2015-03-19 18:30:00,13.0
96866,2015-03-19 18:30:00,2.0
129854,2015-03-19 18:45:00,12.0
32373,2015-03-19 18:45:00,10.0
129855,2015-03-19 19:00:00,9.0
32374,2015-03-19 19:00:00,10.0
129856,2015-03-19 19:15:00,10.0
32375,2015-03-19 19:15:00,8.0
129857,2015-03-19 19:30:00,15.0
96867,2015-03-19 19:30:00,2.0
129858,2015-03-19 19:45:00,13.0
129859,2015-03-19 20:00:00,15.0
129860,2015-03-19 20:15:00,11.0
96868,2015-03-19 20:15:00,4.0
129861,2015-03-19 20:30:00,9.0
32380,2015-03-19 20:30:00,7.0
96869,2015-03-19 20:30:00,1.0
129862,2015-03-19 20:45:00,13.0
129863,2015-03-19 21:00:00,14.0
129864,2015-03-19 21:15:00,7.0
129865,2015-03-19 21:30:00,6.0
129866,2015-03-20 09:00:00,2.0
129867,2015-03-20 09:15:00,11.0
32387,2015-03-20 09:30:00,6.0
129868,2015-03-20 09:30:00,7.0
129869,2015-03-20 09:45:00,14.0
32388,2015-03-20 09:45:00,12.0
129870,2015-03-20 10:00:00,10.0
96870,2015-03-20 10:15:00,1.0
129871,2015-03-20 10:15:00,9.0
129872,2015-03-20 10:30:00,10.0
96871,2015-03-20 10:30:00,1.0
129873,2015-03-20 10:45:00,17.0
32392,2015-03-20 10:45:00,13.0
32393,2015-03-20 11:00:00,9.0
129874,2015-03-20 11:00:00,18.0
32394,2015-03-20 11:15:00,9.0
129875,2015-03-20 11:15:00,11.0
96872,2015-03-20 11:15:00,7.0
32395,2015-03-20 11:30:00,9.0
129876,2015-03-20 11:30:00,12.0
96873,2015-03-20 11:30:00,2.0
32396,2015-03-20 11:45:00,12.0
129877,2015-03-20 11:45:00,15.0
32397,2015-03-20 12:00:00,11.0
96874,2015-03-20 12:00:00,4.0
129878,2015-03-20 12:00:00,14.0
129879,2015-03-20 12:15:00,6.0
32398,2015-03-20 12:15:00,8.0
96875,2015-03-20 12:15:00,13.0
32399,2015-03-20 12:30:00,11.0
129880,2015-03-20 12:30:00,16.0
32400,2015-03-20 12:45:00,10.0
96876,2015-03-20 12:45:00,10.0
129881,2015-03-20 12:45:00,15.0
32401,2015-03-20 13:00:00,19.0
96877,2015-03-20 13:00:00,5.0
129882,2015-03-20 13:00:00,18.0
96878,2015-03-20 13:15:00,3.0
32402,2015-03-20 13:15:00,14.0
129883,2015-03-20 13:15:00,18.0
96879,2015-03-20 13:30:00,10.0
129884,2015-03-20 13:30:00,15.0
32403,2015-03-20 13:30:00,15.0
32404,2015-03-20 13:45:00,14.0
129885,2015-03-20 13:45:00,15.0
129886,2015-03-20 14:00:00,13.0
96880,2015-03-20 14:00:00,4.0
96881,2015-03-20 14:15:00,3.0
129887,2015-03-20 14:15:00,17.0
96882,2015-03-20 14:30:00,2.0
129888,2015-03-20 14:30:00,14.0
32405,2015-03-20 14:30:00,10.0
96883,2015-03-20 14:45:00,7.0
129889,2015-03-20 14:45:00,4.0
96884,2015-03-20 15:00:00,5.0
129890,2015-03-20 15:00:00,3.0
129891,2015-03-20 15:15:00,4.0
96885,2015-03-20 15:15:00,7.0
129892,2015-03-20 15:30:00,12.0
129893,2015-03-20 15:45:00,9.0
129894,2015-03-20 16:00:00,4.0
129895,2015-03-20 16:15:00,5.0
129896,2015-03-20 16:30:00,10.0
32413,2015-03-20 16:30:00,5.0
129897,2015-03-20 16:45:00,4.0
129898,2015-03-20 17:00:00,2.0
129899,2015-03-20 17:15:00,8.0
129900,2015-03-20 17:30:00,7.0
129901,2015-03-20 17:45:00,8.0
32418,2015-03-20 17:45:00,9.0
129902,2015-03-20 18:00:00,8.0
129903,2015-03-20 18:15:00,8.0
32421,2015-03-20 18:30:00,5.0
129904,2015-03-20 18:30:00,12.0
96886,2015-03-20 18:30:00,2.0
129905,2015-03-20 18:45:00,10.0
32422,2015-03-20 18:45:00,11.0
129906,2015-03-20 19:00:00,13.0
96887,2015-03-20 19:00:00,3.0
129907,2015-03-20 19:15:00,10.0
96888,2015-03-20 19:15:00,6.0
32425,2015-03-20 19:30:00,6.0
96889,2015-03-20 19:30:00,4.0
129908,2015-03-20 19:30:00,8.0
32426,2015-03-20 19:45:00,13.0
96890,2015-03-20 19:45:00,3.0
129909,2015-03-20 19:45:00,10.0
32427,2015-03-20 20:00:00,14.0
129910,2015-03-20 20:00:00,13.0
96891,2015-03-20 20:00:00,5.0
32428,2015-03-20 20:15:00,13.0
129911,2015-03-20 20:15:00,18.0
32429,2015-03-20 20:30:00,14.0
